Time,Loc1,Loc2,Loc3,Loc4,Loc5
2022-06-22 16:31:32,13.858205555555555,6.705583333333333,4.917427777777777,5.364466666666666,4.02335
2022-06-22 16:36:36,11.175972222222223,4.917427777777777,4.917427777777777,5.364466666666666,3.129272222222222
2022-06-22 16:41:40,8.493738888888888,5.811505555555555,7.152622222222222,5.811505555555555,4.02335
2022-06-22 16:46:44,9.387816666666666,4.02335,3.129272222222222,4.02335,4.02335
2022-06-22 16:51:49,8.0467,3.129272222222222,3.576311111111111,4.02335,3.129272222222222
